App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Current Ver
App_307,GAME,5.0,55851.0,32M,1000.0,Free,0.0,Everyone,4.4
App_308,FINANCE,4.8,413284.0,17M,50000.0,Free,0.0,Everyone,3.1
App_309,BUSINESS,4.6,155811.0,87M,50000.0,Free,0.0,Everyone,1.5
App_310,FAMILY,1.6,457729.0,93M,1000000.0,Free,0.0,Everyone 10+,1.2
App_311,BUSINESS,2.1,99013.0,71M,50000.0,Free,0.0,Everyone,3.3
App_312,MEDICAL,1.8,257937.0,19M,1000000.0,Free,0.0,Everyone 10+,3.2
App_313,PRODUCTIVITY,1.4,372004.0,61M,1000000.0,Free,0.0,Mature 17+,4.2
App_314,FAMILY,3.2,7425.0,69M,5000000.0,Free,0.0,Everyone,4.5
App_315,FINANCE,3.0,239251.0,38M,5000000.0,Free,0.0,Everyone 10+,2.3
App_316,BUSINESS,3.9,45485.0,69M,5000000.0,Free,0.0,Teen,1.8
App_317,TOOLS,1.5,217593.0,39M,5000000.0,Free,0.0,Mature 17+,3.6
App_318,MEDICAL,1.1,424107.0,9M,1000.0,Free,0.0,Teen,1.3
App_319,BUSINESS,1.5,142190.0,65M,1000.0,Free,0.0,Everyone,4.1
App_320,MEDICAL,2.8,412682.0,39M,5000000.0,Free,0.0,Everyone,1.5
App_321,GAME,2.4,168207.0,3M,1000.0,Free,0.0,Mature 17+,1.6
App_322,GAME,2.9,347245.0,68M,50000.0,Paid,15.85,Everyone 10+,1.5
App_323,FAMILY,4.4,439040.0,59M,5000000.0,Free,0.0,Everyone,4.2
App_324,PRODUCTIVITY,3.9,393615.0,64M,100000.0,Free,0.0,Mature 17+,2.8
App_325,BUSINESS,3.5,91659.0,57M,5000000.0,Paid,6.93,Everyone 10+,4.6
App_326,TOOLS,2.0,409425.0,Varies with device,1000.0,Paid,8.41,Everyone,1.5
App_327,GAME,4.5,154702.0,Varies with device,100000.0,Free,0.0,Teen,3.5
App_328,PRODUCTIVITY,3.0,339943.0,68M,1000.0,Free,0.0,Teen,3.6
App_329,TOOLS,3.4,22941.0,82M,50000.0,Free,0.0,Mature 17+,1.0
App_330,FAMILY,1.5,156999.0,82M,50000.0,Free,0.0,Everyone,4.6
App_331,TOOLS,3.1,210732.0,24M,50000.0,Free,0.0,Teen,3.5
App_332,BUSINESS,1.4,195701.0,99M,50000.0,Free,0.0,Teen,2.8
App_333,GAME,3.3,430189.0,2M,5000000.0,Free,0.0,Everyone 10+,2.4
App_334,MEDICAL,4.8,387998.0,22M,1000000.0,Free,0.0,Everyone,1.0
App_335,PRODUCTIVITY,2.0,253101.0,10M,1000000.0,Free,0.0,Teen,4.5
App_336,FINANCE,3.0,82299.0,50M,100000.0,Free,0.0,Everyone,4.3
App_337,PRODUCTIVITY,2.8,199580.0,17M,100000.0,Free,0.0,Teen,1.7
App_338,MEDICAL,4.5,325097.0,63M,1000.0,Free,0.0,Everyone,2.7
App_339,TOOLS,3.9,181571.0,16M,50000.0,Free,0.0,Everyone 10+,2.2
App_340,BUSINESS,3.2,372407.0,65M,100000.0,Free,0.0,Everyone 10+,1.8
App_341,PRODUCTIVITY,3.2,234874.0,97M,5000000.0,Free,0.0,Mature 17+,2.5
App_342,FAMILY,3.1,431732.0,92M,50000.0,Free,0.0,Teen,2.8
App_343,PRODUCTIVITY,3.0,101958.0,88M,1000000.0,Free,0.0,Everyone,2.5
App_344,FAMILY,4.7,275806.0,5M,1000.0,Free,0.0,Everyone,3.3
App_345,TOOLS,3.0,12366.0,Varies with device,1000000.0,Free,0.0,Mature 17+,1.4
App_346,PRODUCTIVITY,4.3,465058.0,46M,5000000.0,Free,0.0,Teen,2.6
App_347,GAME,4.6,17423.0,35M,1000.0,Free,0.0,Teen,4.6
App_348,TOOLS,1.1,190930.0,37M,5000000.0,Free,0.0,Mature 17+,3.0
App_349,MEDICAL,3.0,479691.0,18M,1000.0,Free,0.0,Teen,2.2
App_350,FINANCE,3.5,483452.0,73M,50000.0,Free,0.0,Teen,3.5
App_351,MEDICAL,1.9,102821.0,9M,1000.0,Free,0.0,Everyone 10+,4.0
App_352,PRODUCTIVITY,2.6,187135.0,93M,5000000.0,Free,0.0,Everyone,1.6
App_353,FAMILY,1.5,130851.0,7M,50000.0,Free,0.0,Everyone,2.0
App_354,TOOLS,3.0,50950.0,29M,5000000.0,Free,0.0,Teen,1.5
App_355,BUSINESS,4.0,384102.0,80M,1000.0,Free,0.0,Everyone 10+,3.2
App_356,TOOLS,4.5,5004.0,Varies with device,1000.0,Free,0.0,Everyone 10+,2.7
App_357,FINANCE,1.7,169841.0,92M,1000000.0,Free,0.0,Everyone,1.5
App_358,MEDICAL,4.8,485107.0,83M,100000.0,Free,0.0,Mature 17+,3.3
App_359,TOOLS,1.2,392680.0,91M,100000.0,Free,0.0,Mature 17+,4.1
App_360,PRODUCTIVITY,3.0,316473.0,Varies with device,1000.0,Free,0.0,Everyone,2.6
App_361,FAMILY,1.1,382172.0,29M,100000.0,Free,0.0,Everyone,2.0
App_362,MEDICAL,2.7,45923.0,86M,50000.0,Free,0.0,Everyone,2.7
App_363,TOOLS,3.4,272779.0,76M,50000.0,Free,0.0,Everyone 10+,2.1
App_364,FAMILY,4.3,373403.0,62M,1000.0,Free,0.0,Teen,1.0
App_365,FINANCE,1.8,261507.0,27M,1000000.0,Free,0.0,Teen,3.3
App_366,MEDICAL,4.1,442371.0,76M,1000.0,Free,0.0,Everyone,2.5
App_367,PRODUCTIVITY,2.0,370190.0,46M,50000.0,Free,0.0,Everyone,3.7
App_368,MEDICAL,5.0,422127.0,Varies with device,100000.0,Free,0.0,Everyone,4.3
App_369,BUSINESS,4.0,104937.0,67M,5000000.0,Free,0.0,Everyone 10+,1.5
App_370,PRODUCTIVITY,4.8,469460.0,54M,100000.0,Paid,2.51,Everyone,2.7
App_371,FAMILY,2.2,327360.0,58M,100000.0,Free,0.0,Everyone,2.2
App_372,GAME,3.0,71206.0,43M,50000.0,Free,0.0,Everyone 10+,4.2
App_373,MEDICAL,4.7,465600.0,63M,100000.0,Free,0.0,Everyone,4.5
App_374,GAME,4.8,418839.0,Varies with device,100000.0,Free,0.0,Everyone 10+,2.7
App_375,MEDICAL,3.5,298336.0,89M,1000.0,Paid,11.53,Everyone,4.0
App_376,MEDICAL,1.2,61179.0,93M,50000.0,Paid,15.79,Everyone 10+,3.7
App_377,FINANCE,4.6,498853.0,94M,5000000.0,Free,0.0,Everyone,2.3
App_378,FINANCE,3.4,284593.0,20M,5000000.0,Free,0.0,Teen,4.3
App_379,MEDICAL,3.6,215568.0,59M,100000.0,Free,0.0,Mature 17+,1.2
App_380,TOOLS,3.0,115955.0,95M,1000.0,Free,0.0,Everyone 10+,2.3
App_381,BUSINESS,3.0,5760.0,17M,50000.0,Free,0.0,Everyone 10+,2.1
App_382,MEDICAL,1.9,485661.0,Varies with device,50000.0,Paid,9.32,Mature 17+,2.8
App_383,BUSINESS,4.2,352375.0,93M,1000000.0,Free,0.0,Mature 17+,1.3
App_384,PRODUCTIVITY,4.6,300379.0,88M,50000.0,Free,0.0,Everyone 10+,4.4
App_385,FINANCE,2.2,190369.0,60M,1000.0,Free,0.0,Everyone 10+,1.6
App_386,FAMILY,2.5,224031.0,48M,50000.0,Free,0.0,Mature 17+,2.6
App_387,MEDICAL,4.1,479281.0,91M,5000000.0,Free,0.0,Mature 17+,4.5
App_388,TOOLS,1.5,151609.0,55M,1000000.0,Free,0.0,Mature 17+,1.0
App_389,GAME,3.3,390146.0,14M,1000000.0,Free,0.0,Mature 17+,4.5
App_390,MEDICAL,1.7,337639.0,3M,5000000.0,Free,0.0,Mature 17+,1.5
App_391,MEDICAL,1.6,156887.0,10M,100000.0,Free,0.0,Mature 17+,3.4
App_392,FINANCE,1.1,354600.0,84M,1000000.0,Paid,17.53,Teen,4.0
App_393,FINANCE,3.2,182230.0,Varies with device,50000.0,Free,0.0,Everyone 10+,1.5
App_394,FINANCE,4.7,197752.0,39M,5000000.0,Free,0.0,Everyone,3.1
App_395,FINANCE,3.4,197488.0,93M,50000.0,Free,0.0,Everyone,4.6
App_396,GAME,3.5,357586.0,95M,5000000.0,Paid,1.65,Everyone,1.5
App_397,MEDICAL,1.1,275563.0,32M,1000000.0,Free,0.0,Teen,4.7
App_398,TOOLS,2.5,232689.0,11M,100000.0,Free,0.0,Everyone,1.4
App_399,PRODUCTIVITY,4.7,176479.0,Varies with device,5000000.0,Free,0.0,Everyone 10+,1.0
App_400,TOOLS,2.2,224414.0,63M,100000.0,Free,0.0,Everyone 10+,3.7
App_401,FINANCE,3.5,78126.0,68M,50000.0,Free,0.0,Mature 17+,4.0
App_402,GAME,2.7,202844.0,99M,100000.0,Free,0.0,Teen,4.0
App_403,MEDICAL,4.8,235899.0,27M,1000.0,Free,0.0,Mature 17+,4.6
App_404,FINANCE,4.7,267852.0,73M,50000.0,Free,0.0,Mature 17+,3.7
App_405,PRODUCTIVITY,3.0,19748.0,Varies with device,100000.0,Free,0.0,Everyone,3.1
App_406,MEDICAL,4.6,121997.0,55M,1000.0,Free,0.0,Teen,2.4
App_407,GAME,4.3,13790.0,97M,1000000.0,Free,0.0,Everyone 10+,2.3
App_408,MEDICAL,1.7,25474.0,70M,1000.0,Paid,5.13,Everyone 10+,2.4
App_409,BUSINESS,3.1,450761.0,10M,1000.0,Free,0.0,Mature 17+,1.4
App_410,FAMILY,2.9,243777.0,Varies with device,5000000.0,Free,0.0,Everyone 10+,1.7
App_411,BUSINESS,4.5,170101.0,90M,5000000.0,Free,0.0,Everyone 10+,1.5
App_412,BUSINESS,2.0,293571.0,34M,1000000.0,Paid,10.94,Teen,3.0
App_413,GAME,3.8,165299.0,81M,100000.0,Free,0.0,Mature 17+,1.0
App_414,FINANCE,1.3,78682.0,45M,100000.0,Free,0.0,Everyone 10+,3.5
App_415,PRODUCTIVITY,2.8,271614.0,60M,5000000.0,Free,0.0,Everyone,2.4
App_416,FAMILY,1.6,161225.0,4M,1000.0,Free,0.0,Teen,4.6
App_417,MEDICAL,4.8,148469.0,35M,100000.0,Free,0.0,Everyone 10+,4.7
App_418,PRODUCTIVITY,4.6,443451.0,32M,1000000.0,Free,0.0,Teen,1.3
App_419,TOOLS,3.0,96153.0,Varies with device,5000000.0,Free,0.0,Mature 17+,3.2
App_420,FINANCE,4.9,59560.0,45M,50000.0,Free,0.0,Mature 17+,3.8
App_421,TOOLS,3.0,27887.0,69M,5000000.0,Free,0.0,Mature 17+,2.6
App_422,PRODUCTIVITY,3.0,255937.0,4M,5000000.0,Free,0.0,Mature 17+,3.7
App_423,FAMILY,2.2,189661.0,63M,100000.0,Free,0.0,Everyone 10+,4.3
App_424,GAME,2.4,312031.0,35M,1000.0,Free,0.0,Mature 17+,1.2
App_425,GAME,3.6,245994.0,73M,50000.0,Free,0.0,Everyone 10+,4.6
App_426,FINANCE,1.5,482561.0,25M,50000.0,Free,0.0,Everyone,2.6
App_427,MEDICAL,3.0,419159.0,48M,50000.0,Paid,5.45,Everyone,1.6
App_428,MEDICAL,2.1,39179.0,42M,50000.0,Paid,1.74,Everyone,1.5
App_429,TOOLS,3.0,1891.0,57M,1000000.0,Free,0.0,Everyone 10+,1.5
App_430,BUSINESS,3.3,136959.0,59M,100000.0,Free,0.0,Everyone 10+,3.6
App_431,FINANCE,1.4,409750.0,17M,5000000.0,Free,0.0,Mature 17+,1.3
App_432,BUSINESS,3.0,490680.0,30M,50000.0,Free,0.0,Mature 17+,1.2
App_433,MEDICAL,3.1,483100.0,21M,5000000.0,Free,0.0,Mature 17+,1.5
App_434,MEDICAL,2.6,41753.0,54M,1000000.0,Free,0.0,Everyone 10+,1.5
App_435,PRODUCTIVITY,2.3,95608.0,19M,1000000.0,Free,0.0,Everyone,4.3
App_436,FAMILY,1.6,154247.0,22M,50000.0,Paid,19.8,Everyone,2.6
App_437,BUSINESS,4.2,340140.0,61M,100000.0,Free,0.0,Mature 17+,4.1
App_438,FAMILY,3.3,475289.0,39M,5000000.0,Free,0.0,Mature 17+,3.4
App_439,BUSINESS,3.1,189333.0,Varies with device,1000.0,Free,0.0,Mature 17+,4.4
App_440,FAMILY,3.4,179981.0,26M,100000.0,Free,0.0,Everyone 10+,3.2
App_441,FAMILY,4.8,352058.0,60M,1000000.0,Free,0.0,Everyone,1.5
App_442,FAMILY,1.9,369494.0,42M,5000000.0,Free,0.0,Everyone,4.1
App_443,TOOLS,3.0,356697.0,90M,1000.0,Free,0.0,Mature 17+,2.8
App_444,FAMILY,3.0,200427.0,39M,1000000.0,Free,0.0,Everyone 10+,4.5
App_445,TOOLS,4.2,244939.0,Varies with device,1000000.0,Free,0.0,Mature 17+,4.4
App_446,FAMILY,4.4,190177.0,58M,1000000.0,Free,0.0,Teen,4.5
App_447,FINANCE,5.0,53697.0,33M,5000000.0,Free,0.0,Teen,3.4
App_448,BUSINESS,1.5,454384.0,Varies with device,1000000.0,Free,0.0,Everyone,1.6
App_449,FINANCE,1.4,418482.0,44M,50000.0,Free,0.0,Everyone 10+,4.0
App_450,PRODUCTIVITY,2.4,372828.0,62M,5000000.0,Free,0.0,Everyone 10+,1.5
App_451,MEDICAL,2.5,341942.0,91M,1000.0,Free,0.0,Everyone,3.6
App_452,MEDICAL,2.6,14399.0,99M,1000000.0,Free,0.0,Everyone,1.0
App_453,GAME,4.4,69649.0,51M,1000.0,Free,0.0,Everyone 10+,4.3
App_454,PRODUCTIVITY,4.2,147708.0,91M,5000000.0,Free,0.0,Everyone,1.5
App_455,FINANCE,3.0,454495.0,72M,1000000.0,Free,0.0,Teen,2.6
App_456,TOOLS,4.1,195009.0,Varies with device,100000.0,Free,0.0,Everyone 10+,3.5
App_457,FAMILY,3.8,492471.0,42M,1000000.0,Free,0.0,Mature 17+,4.5
App_458,MEDICAL,3.6,453965.0,26M,1000000.0,Free,0.0,Everyone,1.7
App_459,GAME,4.3,167487.0,4M,100000.0,Free,0.0,Everyone 10+,3.5
App_460,GAME,1.5,302629.0,57M,50000.0,Free,0.0,Everyone,4.2
App_461,FINANCE,1.4,18167.0,93M,5000000.0,Paid,17.77,Everyone 10+,1.5
App_462,TOOLS,2.8,172285.0,64M,1000.0,Free,0.0,Teen,1.8
App_463,FAMILY,3.4,307590.0,91M,1000000.0,Free,0.0,Mature 17+,2.3
App_464,GAME,3.8,312589.0,94M,50000.0,Free,0.0,Everyone 10+,4.2
App_465,BUSINESS,1.3,234788.0,18M,1000000.0,Free,0.0,Mature 17+,3.3
App_466,PRODUCTIVITY,3.0,495929.0,48M,1000.0,Free,0.0,Teen,2.3
App_467,FAMILY,1.8,104710.0,58M,50000.0,Free,0.0,Everyone,4.7
App_468,FINANCE,2.7,139015.0,42M,1000.0,Paid,15.92,Teen,1.5
App_469,GAME,1.1,26150.0,62M,5000000.0,Free,0.0,Mature 17+,1.5
App_470,BUSINESS,3.0,411916.0,82M,1000000.0,Free,0.0,Teen,3.3
App_471,TOOLS,2.4,432742.0,Varies with device,50000.0,Free,0.0,Teen,3.8
App_472,PRODUCTIVITY,4.8,421783.0,96M,1000000.0,Paid,10.08,Teen,4.4
App_473,MEDICAL,2.1,339396.0,39M,50000.0,Paid,9.38,Everyone 10+,2.2
App_474,FINANCE,4.4,97638.0,8M,50000.0,Paid,10.6,Everyone,1.5
App_475,MEDICAL,5.0,256018.0,77M,5000000.0,Paid,2.85,Teen,2.7
App_476,GAME,1.2,206324.0,72M,1000.0,Paid,4.22,Everyone,2.8
App_477,BUSINESS,5.0,473080.0,25M,50000.0,Free,0.0,Everyone 10+,2.8
App_478,BUSINESS,2.6,86136.0,96M,1000000.0,Free,0.0,Mature 17+,2.2
App_479,FAMILY,3.9,241081.0,45M,5000000.0,Free,0.0,Mature 17+,3.1
App_480,FAMILY,1.4,331960.0,77M,50000.0,Free,0.0,Everyone 10+,3.6
App_481,PRODUCTIVITY,4.8,80438.0,65M,100000.0,Free,0.0,Teen,2.2
App_482,FAMILY,2.1,484036.0,28M,100000.0,Paid,4.43,Everyone,2.2
App_483,FINANCE,3.1,284991.0,Varies with device,1000000.0,Free,0.0,Mature 17+,4.6
App_484,MEDICAL,2.7,28766.0,65M,100000.0,Free,0.0,Everyone 10+,4.1
App_485,MEDICAL,3.6,359024.0,45M,1000000.0,Free,0.0,Everyone 10+,3.6
App_486,FAMILY,3.0,232079.0,57M,5000000.0,Free,0.0,Mature 17+,1.6
App_487,BUSINESS,2.7,241050.0,66M,1000.0,Free,0.0,Everyone,1.5
App_488,FINANCE,3.0,476823.0,3M,5000000.0,Free,0.0,Mature 17+,1.5
App_489,GAME,1.5,312364.0,25M,5000000.0,Free,0.0,Teen,1.1
App_490,PRODUCTIVITY,2.7,447001.0,73M,1000.0,Free,0.0,Everyone,4.7
App_491,MEDICAL,2.7,237622.0,70M,1000.0,Paid,2.66,Teen,1.3
App_492,FAMILY,2.6,423250.0,4M,1000.0,Free,0.0,Teen,4.2
App_493,GAME,2.8,66333.0,2M,5000000.0,Free,0.0,Teen,1.8
App_494,TOOLS,3.0,7543.0,Varies with device,5000000.0,Paid,18.15,Teen,4.4
App_495,FAMILY,1.2,32976.0,56M,1000000.0,Free,0.0,Mature 17+,1.6
App_496,PRODUCTIVITY,4.1,479232.0,31M,50000.0,Free,0.0,Everyone 10+,2.8
App_497,PRODUCTIVITY,3.5,159104.0,58M,100000.0,Free,0.0,Teen,1.2
App_498,FINANCE,2.1,99704.0,88M,1000.0,Free,0.0,Everyone,3.6
App_499,FINANCE,4.8,384528.0,Varies with device,1000.0,Paid,10.23,Mature 17+,2.3
App_500,TOOLS,2.2,238550.0,10M,50000.0,Free,0.0,Teen,3.5
App_11,PRODUCTIVITY,4.4,214030.0,14M,100000.0,Free,0.0,Everyone 10+,4.2
